hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
WAR.GRDTRK.UNT.CS.SIGUNT.PHOSWT	S	*	G	*	UUSW--	TELEPHONE SWITCH	
WAR.GRDTRK.UNT.CS.SIGUNT.ECRG	S	*	G	*	UUSX--	ELECTRONIC RANGING	
WAR.GRDTRK.UNT.CS.IWU	S	*	G	*	UUI---	INFORMATION WARFARE UNIT	
WAR.GRDTRK.UNT.CS.LNDSUP	S	*	G	*	UUP---	LANDING SUPPORT	
WAR.GRDTRK.UNT.CS.EOD	S	*	G	*	UUE---	EXPLOSIVE ORDNANCE DISPOSAL	
WAR.GRDTRK.UNT.CSS	S	*	G	*	US----	COMBAT SERVICE SUPPORT	
WAR.GRDTRK.UNT.CSS.ADMIN	S	*	G	*	USA---	ADMINISTRATIVE (ADMIN)	
WAR.GRDTRK.UNT.CSS.ADMIN.THT	S	*	G	*	USAT--	ADMIN THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.CRP	S	*	G	*	USAC--	ADMIN CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.JAG	S	*	G	*	USAJ--	JUDGE ADVOCATE GENERAL (JAG)	
WAR.GRDTRK.UNT.CSS.ADMIN.JAG.THT	S	*	G	*	USAJT-	JAG THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.JAG.CRP	S	*	G	*	USAJC-	JAG CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.PST	S	*	G	*	USAO--	POSTAL	
WAR.GRDTRK.UNT.CSS.ADMIN.PST.THT	S	*	G	*	USAOT-	POSTAL THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.PST.CRP	S	*	G	*	USAOC-	POSTAL CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.FIN	S	*	G	*	USAF--	FINANCE	
WAR.GRDTRK.UNT.CSS.ADMIN.FIN.THT	S	*	G	*	USAFT-	FINANCE THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.FIN.CRP	S	*	G	*	USAFC-	FINANCE CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC	S	*	G	*	USAS--	PERSONNEL SERVICES	
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC.THT	S	*	G	*	USAST-	PERSONNEL THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.PERSVC.CRP	S	*	G	*	USASC-	PERSONNEL CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY	S	*	G	*	USAM--	MORTUARY/GRAVES REGISTRY	
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY.THT	S	*	G	*	USAMT-	MORTUARY/GRAVES REGISTRY THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.MTRY.CRP	S	*	G	*	USAMC-	MORTUARY/GRAVES REGISTRY CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.RELG	S	*	G	*	USAR--	RELIGIOUS/CHAPLAIN	
WAR.GRDTRK.UNT.CSS.ADMIN.RELG.THT	S	*	G	*	USART-	RELIGIOUS/CHAPLAIN THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.RELG.CRP	S	*	G	*	USARC-	RELIGIOUS/CHAPLAIN CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF	S	*	G	*	USAP--	PUBLIC AFFAIRS	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.THT	S	*	G	*	USAPT-	PUBLIC AFFAIRS THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.CRP	S	*	G	*	USAPC-	PUBLIC AFFAIRS CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT	S	*	G	*	USAPB-	PUBLIC AFFAIRS BROADCAST	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.THT	S	*	G	*	USAPBT	PUBLIC AFFAIRS BROADCAST THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.BRCT.CRP	S	*	G	*	USAPBC	PUBLIC AFFAIRS BROADCAST CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB	S	*	G	*	USAPM-	PUBLIC AFFAIRS JOINT INFORMATION BUREAU (JIB)	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.THT	S	*	G	*	USAPMT	PUBLIC AFFAIRS JIB THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.PUBAFF.JIB.CRP	S	*	G	*	USAPMC	PUBLIC AFFAIRS JIB CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.RHU	S	*	G	*	USAX--	REPLACEMENT HOLDING UNIT (RHU)	
WAR.GRDTRK.UNT.CSS.ADMIN.RHU.THT	S	*	G	*	USAXT-	RHU THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.RHU.CRP	S	*	G	*	USAXC-	RHU CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.LBR	S	*	G	*	USAL--	LABOR	
WAR.GRDTRK.UNT.CSS.ADMIN.LBR.THT	S	*	G	*	USALT-	LABOR THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.LBR.CRP	S	*	G	*	USALC-	LABOR CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.MWR	S	*	G	*	USAW--	MORALE, WELFARE, RECREATION (MWR)	
WAR.GRDTRK.UNT.CSS.ADMIN.MWR.THT	S	*	G	*	USAWT-	MWR THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.MWR.CRP	S	*	G	*	USAWC-	MWR CORPS	
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY	S	*	G	*	USAQ--	QUARTERMASTER (SUPPLY)	
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY.THT	S	*	G	*	USAQT-	QUARTERMASTER (SUPPLY) THEATER	
WAR.GRDTRK.UNT.CSS.ADMIN.SUPPLY.CRP	S	*	G	*	USAQC-	QUARTERMASTER (SUPPLY) CORPS	
WAR.GRDTRK.UNT.CSS.MED	S	*	G	*	USM---	MEDICAL	
WAR.GRDTRK.UNT.CSS.MED.THT	S	*	G	*	USMT--	MEDICAL THEATER	
WAR.GRDTRK.UNT.CSS.MED.CRP	S	*	G	*	USMC--	MEDICAL CORPS	
WAR.GRDTRK.UNT.CSS.MED.MEDTF	S	*	G	*	USMM--	MEDICAL TREATMENT FACILITY	
WAR.GRDTRK.UNT.CSS.MED.MEDTF.THT	S	*	G	*	USMMT-	MEDICAL TREATMENT FACILITY THEATER	
WAR.GRDTRK.UNT.CSS.MED.MEDTF.CRP	S	*	G	*	USMMC-	MEDICAL TREATMENT FACILITY CORPS	
WAR.GRDTRK.UNT.CSS.MED.VNY	S	*	G	*	USMV--	MEDICAL VETERINARY	
WAR.GRDTRK.UNT.CSS.MED.VNY.THT	S	*	G	*	USMVT-	MEDICAL VETERINARY THEATER	
WAR.GRDTRK.UNT.CSS.MED.VNY.CRP	S	*	G	*	USMVC-	MEDICAL VETERINARY CORPS	
WAR.GRDTRK.UNT.CSS.MED.DEN	S	*	G	*	USMD--	MEDICAL DENTAL	
WAR.GRDTRK.UNT.CSS.MED.DEN.THT	S	*	G	*	USMDT-	MEDICAL DENTAL THEATER	
WAR.GRDTRK.UNT.CSS.MED.DEN.CRP	S	*	G	*	USMDC-	MEDICAL DENTAL CORPS	
WAR.GRDTRK.UNT.CSS.MED.PSY	S	*	G	*	USMP--	MEDICAL PSYCHOLOGICAL	
WAR.GRDTRK.UNT.CSS.MED.PSY.THT	S	*	G	*	USMPT-	MEDICAL PSYCHOLOGICAL THEATER	
WAR.GRDTRK.UNT.CSS.MED.PSY.CRP	S	*	G	*	USMPC-	MEDICAL PSYCHOLOGICAL CORPS	
WAR.GRDTRK.UNT.CSS.SLP	S	*	G	*	USS---	SUPPLY	
WAR.GRDTRK.UNT.CSS.SLP.THT	S	*	G	*	USST--	SUPPLY THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CRP	S	*	G	*	USSC--	SUPPLY CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS1	S	*	G	*	USS1--	SUPPLY CLASS I	
WAR.GRDTRK.UNT.CSS.SLP.CLS1.THT	S	*	G	*	USS1T-	SUPPLY CLASS I THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS1.CRP	S	*	G	*	USS1C-	SUPPLY CLASS I CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS2	S	*	G	*	USS2--	SUPPLY CLASS II	
WAR.GRDTRK.UNT.CSS.SLP.CLS2.THT	S	*	G	*	USS2T-	SUPPLY CLASS II THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS2.CRP	S	*	G	*	USS2C-	SUPPLY CLASS II CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS3	S	*	G	*	USS3--	SUPPLY CLASS III	
WAR.GRDTRK.UNT.CSS.SLP.CLS3.THT	S	*	G	*	USS3T-	SUPPLY CLASS III THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS3.CRP	S	*	G	*	USS3C-	SUPPLY CLASS III CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN	S	*	G	*	USS3A-	SUPPLY CLASS III AVIATION	
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN.THT	S	*	G	*	USS3AT	SUPPLY CLASS III AVIATION THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS3.AVN.CRP	S	*	G	*	USS3AC	SUPPLY CLASS III AVIATION CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS4	S	*	G	*	USS4--	SUPPLY CLASS IV	
WAR.GRDTRK.UNT.CSS.SLP.CLS4.THT	S	*	G	*	USS4T-	SUPPLY CLASS IV THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS4.CRP	S	*	G	*	USS4C-	SUPPLY CLASS IV CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS5	S	*	G	*	USS5--	SUPPLY CLASS V	
WAR.GRDTRK.UNT.CSS.SLP.CLS5.THT	S	*	G	*	USS5T-	SUPPLY CLASS V THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS5.CRP	S	*	G	*	USS5C-	SUPPLY CLASS V CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS6	S	*	G	*	USS6--	SUPPLY CLASS VI	
WAR.GRDTRK.UNT.CSS.SLP.CLS6.THT	S	*	G	*	USS6T-	SUPPLY CLASS VI THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS6.CRP	S	*	G	*	USS6C-	SUPPLY CLASS VI CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS7	S	*	G	*	USS7--	SUPPLY CLASS VII	
WAR.GRDTRK.UNT.CSS.SLP.CLS7.THT	S	*	G	*	USS7T-	SUPPLY CLASS VII THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS7.CRP	S	*	G	*	USS7C-	SUPPLY CLASS VII CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS8	S	*	G	*	USS8--	SUPPLY CLASS VIII	
WAR.GRDTRK.UNT.CSS.SLP.CLS8.THT	S	*	G	*	USS8T-	SUPPLY CLASS VIII THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS8.CRP	S	*	G	*	USS8C-	SUPPLY CLASS VIII CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS9	S	*	G	*	USS9--	SUPPLY CLASS IX	
WAR.GRDTRK.UNT.CSS.SLP.CLS9.THT	S	*	G	*	USS9T-	SUPPLY CLASS IX THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS9.CRP	S	*	G	*	USS9C-	SUPPLY CLASS IX CORPS	
WAR.GRDTRK.UNT.CSS.SLP.CLS10	S	*	G	*	USSX--	SUPPLY CLASS X	
WAR.GRDTRK.UNT.CSS.SLP.CLS10.THT	S	*	G	*	USSXT-	SUPPLY CLASS X THEATER	
WAR.GRDTRK.UNT.CSS.SLP.CLS10.CRP	S	*	G	*	USSXC-	SUPPLY CLASS X CORPS	
WAR.GRDTRK.UNT.CSS.SLP.LDY	S	*	G	*	USSL--	SUPPLY LAUNDRY/BATH	
WAR.GRDTRK.UNT.CSS.SLP.LDY.THT	S	*	G	*	USSLT-	SUPPLY LAUNDRY/BATH THEATER	
WAR.GRDTRK.UNT.CSS.SLP.LDY.CRP	S	*	G	*	USSLC-	SUPPLY LAUNDRY/BATH CORPS	
WAR.GRDTRK.UNT.CSS.SLP.H2O	S	*	G	*	USSW--	SUPPLY WATER	
WAR.GRDTRK.UNT.CSS.SLP.H2O.THT	S	*	G	*	USSWT-	SUPPLY WATER THEATER	
WAR.GRDTRK.UNT.CSS.SLP.H2O.CRP	S	*	G	*	USSWC-	SUPPLY WATER CORPS	
WAR.GRDTRK.UNT.CSS.SLP.H2O.PUR	S	*	G	*	USSWP-	SUPPLY WATER PURIFICATION	
WAR.GRDTRK.UNT.CSS.SLP.H2O.PUR.THT	S	*	G	*	USSWPT	SUPPLY WATER PURIFICATION THEATER	
WAR.GRDTRK.UNT.CSS.SLP.H2O.PUR.CRP	S	*	G	*	USSWPC	SUPPLY WATER PURIFICATION CORPS	
WAR.GRDTRK.UNT.CSS.TPT	S	*	G	*	UST---	TRANSPORTATION	
WAR.GRDTRK.UNT.CSS.TPT.THT	S	*	G	*	USTT--	TRANSPORTATION THEATER	
WAR.GRDTRK.UNT.CSS.TPT.CRP	S	*	G	*	USTC--	TRANSPORTATION CORPS	
WAR.GRDTRK.UNT.CSS.TPT.MCC	S	*	G	*	USTM--	MOVEMENT CONTROL CENTER (MCC)	
WAR.GRDTRK.UNT.CSS.TPT.MCC.THT	S	*	G	*	USTMT-	MCC THEATER	
WAR.GRDTRK.UNT.CSS.TPT.MCC.CRP	S	*	G	*	USTMC-	MCC CORPS	
WAR.GRDTRK.UNT.CSS.TPT.RHD	S	*	G	*	USTR--	RAILHEAD	
WAR.GRDTRK.UNT.CSS.TPT.RHD.THT	S	*	G	*	USTRT-	RAILHEAD THEATER	
WAR.GRDTRK.UNT.CSS.TPT.RHD.CRP	S	*	G	*	USTRC-	RAILHEAD CORPS	
WAR.GRDTRK.UNT.CSS.TPT.SPOD	S	*	G	*	USTS--	SPOD/SPOE	
WAR.GRDTRK.UNT.CSS.TPT.SPOD.THT	S	*	G	*	USTST-	SPOD/SPOE THEATER	
WAR.GRDTRK.UNT.CSS.TPT.SPOD.CRP	S	*	G	*	USTSC-	SPOD/SPOE CORPS	
WAR.GRDTRK.UNT.CSS.TPT.APOD	S	*	G	*	USTA--	APOD/APOE	
WAR.GRDTRK.UNT.CSS.TPT.APOD.THT	S	*	G	*	USTAT-	APOD/APOE THEATER	
WAR.GRDTRK.UNT.CSS.TPT.APOD.CRP	S	*	G	*	USTAC-	APOD/APOE CORPS	
WAR.GRDTRK.UNT.CSS.TPT.MSL	S	*	G	*	USTI--	MISSILE	
WAR.GRDTRK.UNT.CSS.TPT.MSL.THT	S	*	G	*	USTIT-	MISSILE THEATER	
WAR.GRDTRK.UNT.CSS.TPT.MSL.CRP	S	*	G	*	USTIC-	MISSILE CORPS	
WAR.GRDTRK.UNT.CSS.MAINT	S	*	G	*	USX---	MAINTENANCE	
WAR.GRDTRK.UNT.CSS.MAINT.THT	S	*	G	*	USXT--	MAINTENANCE THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.CRP	S	*	G	*	USXC--	MAINTENANCE CORPS	
WAR.GRDTRK.UNT.CSS.MAINT.HVY	S	*	G	*	USXH--	MAINTENANCE HEAVY	
WAR.GRDTRK.UNT.CSS.MAINT.HVY.THT	S	*	G	*	USXHT-	MAINTENANCE HEAVY THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.HVY.CRP	S	*	G	*	USXHC-	MAINTENANCE HEAVY CORPS	
WAR.GRDTRK.UNT.CSS.MAINT.RCY	S	*	G	*	USXR--	MAINTENANCE RECOVERY	
WAR.GRDTRK.UNT.CSS.MAINT.RCY.THT	S	*	G	*	USXRT-	MAINTENANCE RECOVERY THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.RCY.CRP	S	*	G	*	USXRC-	MAINTENANCE RECOVERY CORPS	
WAR.GRDTRK.UNT.CSS.MAINT.ORD	S	*	G	*	USXO--	ORDNANCE	
WAR.GRDTRK.UNT.CSS.MAINT.ORD.THT	S	*	G	*	USXOT-	ORDNANCE THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.ORD.CRP	S	*	G	*	USXOC-	ORDNANCE CORPS	
WAR.GRDTRK.UNT.CSS.MAINT.ORD.MSL	S	*	G	*	USXOM-	ORDNANCE MISSILE	
WAR.GRDTRK.UNT.CSS.MAINT.ORD.MSL.THT	S	*	G	*	USXOMT	ORDNANCE MISSILE THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.ORD.MSL.CRP	S	*	G	*	USXOMC	ORDNANCE MISSILE CORPS	
WAR.GRDTRK.UNT.CSS.MAINT.EOP	S	*	G	*	USXE--	ELECTRO-OPTICAL	
WAR.GRDTRK.UNT.CSS.MAINT.EOP.THT	S	*	G	*	USXET-	ELECTRO-OPTICAL THEATER	
WAR.GRDTRK.UNT.CSS.MAINT.EOP.CRP	S	*	G	*	USXEC-	ELECTRO-OPTICAL CORPS	
WAR.GRDTRK.UNT.C2HQ	S	*	G	*	UH----	SPECIAL C2 HEADQUARTERS COMPONENT	
WAR.GRDTRK.EQT	S	*	G	*	E-----	GROUND TRACK EQUIPMENT	
WAR.GRDTRK.EQT.WPN	S	*	G	*	EW----	WEAPON	
WAR.GRDTRK.EQT.WPN.MSLL	S	*	G	*	EWM---	MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD	S	*	G	*	EWMA--	AIR DEFENSE (AD) MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.SHTR	S	*	G	*	EWMAS-	SHORT RANGE AD MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.SHTR.TLAR	S	*	G	*	EWMASR	TRANSPORTER LAUNCHER AND RADAR (TLAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.SHTR.TELAR	S	*	G	*	EWMASE	TRANSPORTER ERECTOR LAUNCHER AND RADAR (TELAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.INTMR	S	*	G	*	EWMAI-	INTERMEDIATE RANGE AD MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.INTMR.TLAR	S	*	G	*	EWMAIR	TRANSPORTER LAUNCHER AND RADAR (TLAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.INTMR.TELAR	S	*	G	*	EWMAIE	TRANSPORTER ERECTOR LAUNCHER AND RADAR (TELAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.LNGR	S	*	G	*	EWMAL-	LONG RANGE AD MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.LNGR.TLAR	S	*	G	*	EWMALR	TRANSPORTER LAUNCHER AND RADAR (TLAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.LNGR.TELAR	S	*	G	*	EWMALE	TRANSPORTER ERECTOR LAUNCHER AND RADAR (TELAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.THT	S	*	G	*	EWMAT-	AD MISSILE LAUNCHER THEATER	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.THT.TLAR	S	*	G	*	EWMATR	TRANSPORTER LAUNCHER AND RADAR (TLAR)	
WAR.GRDTRK.EQT.WPN.MSLL.ADFAD.THT.TELAR	S	*	G	*	EWMATE	TRANSPORTER ERECTOR LAUNCHER AND RADAR (TELAR)	
WAR.GRDTRK.EQT.WPN.MSLL.SUF	S	*	G	*	EWMS--	SURF-SURF (SS) MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.SUF.SHTR	S	*	G	*	EWMSS-	SHORT RANGE SS MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.SUF.INTMR	S	*	G	*	EWMSI-	INTERMEDIATE RANGE SS MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.SUF.LNGR	S	*	G	*	EWMSL-	LONG RANGE SS MISSILE LAUNCHER	
WAR.GRDTRK.EQT.WPN.MSLL.AT	S	*	G	*	EWMT--	MISSILE LAUNCHER ANTITANK (AT)	
WAR.GRDTRK.EQT.WPN.MSLL.AT.LIT	S	*	G	*	EWMTL-	MISSILE LAUNCHER AT LIGHT	
WAR.GRDTRK.EQT.WPN.MSLL.AT.MDM	S	*	G	*	EWMTM-	MISSILE LAUNCHER AT MEDIUM	
WAR.GRDTRK.EQT.WPN.MSLL.AT.HVY	S	*	G	*	EWMTH-	MISSILE LAUNCHER AT HEAVY	
WAR.GRDTRK.EQT.WPN.SRL	S	*	G	*	EWS---	SINGLE ROCKET LAUNCHER	
WAR.GRDTRK.EQT.WPN.SRL.LIT	S	*	G	*	EWSL--	SINGLE ROCKET LAUNCHER LIGHT	
WAR.GRDTRK.EQT.WPN.SRL.MDM	S	*	G	*	EWSM--	SINGLE ROCKET LAUNCHER MEDIUM	
WAR.GRDTRK.EQT.WPN.SRL.HVY	S	*	G	*	EWSH--	SINGLE ROCKET LAUNCHER HEAVY	
WAR.GRDTRK.EQT.WPN.MRL	S	*	G	*	EWX---	MULTIPLE ROCKET LAUNCHER	
WAR.GRDTRK.EQT.WPN.MRL.LIT	S	*	G	*	EWXL--	MULTIPLE ROCKET LAUNCHER LIGHT	
WAR.GRDTRK.EQT.WPN.MRL.MDM	S	*	G	*	EWXM--	MULTIPLE ROCKET LAUNCHER MEDIUM	
WAR.GRDTRK.EQT.WPN.MRL.HVY	S	*	G	*	EWXH--	MULTIPLE ROCKET LAUNCHER HEAVY	
WAR.GRDTRK.EQT.WPN.ATRL	S	*	G	*	EWT---	ANTITANK ROCKET LAUNCHER	
WAR.GRDTRK.EQT.WPN.ATRL.LIT	S	*	G	*	EWTL--	ANTI-TANK ROCKET LAUNCHER LIGHT	
WAR.GRDTRK.EQT.WPN.ATRL.MDM	S	*	G	*	EWTM--	ANTI-TANK ROCKET LAUNCHER MEDIUM	
WAR.GRDTRK.EQT.WPN.ATRL.HVY	S	*	G	*	EWTH--	ANTI-TANK ROCKET LAUNCHER HEAVY	
WAR.GRDTRK.EQT.WPN.RIFWPN	S	*	G	*	EWR---	RIFLE/AUTOMATIC WEAPON	
WAR.GRDTRK.EQT.WPN.RIFWPN.RIF	S	*	G	*	EWRR--	RIFLE	
WAR.GRDTRK.EQT.WPN.RIFWPN.LMG	S	*	G	*	EWRL--	LIGHT MACHINE GUN	
WAR.GRDTRK.EQT.WPN.RIFWPN.HMG	S	*	G	*	EWRH--	HEAVY MACHINE GUN	
WAR.GRDTRK.EQT.WPN.GREL	S	*	G	*	EWZ---	GRENADE LAUNCHER	
WAR.GRDTRK.EQT.WPN.GREL.LIT	S	*	G	*	EWZL--	GRENADE LAUNCHER LIGHT	
WAR.GRDTRK.EQT.WPN.GREL.MDM	S	*	G	*	EWZM--	GRENADE LAUNCHER MEDIUM	
WAR.GRDTRK.EQT.WPN.GREL.HVY	S	*	G	*	EWZH--	GRENADE LAUNCHER HEAVY	
WAR.GRDTRK.EQT.WPN.MORT	S	*	G	*	EWO---	MORTAR	
WAR.GRDTRK.EQT.WPN.MORT.LIT	S	*	G	*	EWOL--	MORTAR LIGHT	
WAR.GRDTRK.EQT.WPN.MORT.MDM	S	*	G	*	EWOM--	MORTAR MEDIUM	
WAR.GRDTRK.EQT.WPN.MORT.HVY	S	*	G	*	EWOH--	MORTAR HEAVY	
WAR.GRDTRK.EQT.WPN.HOW	S	*	G	*	EWH---	HOWITZER	
WAR.GRDTRK.EQT.WPN.HOW.LIT	S	*	G	*	EWHL--	HOWITZER LIGHT	
WAR.GRDTRK.EQT.WPN.HOW.LIT.SPD	S	*	G	*	EWHLS-	HOWITZER LIGHT SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.HOW.MDM	S	*	G	*	EWHM--	HOWITZER MEDIUM	
WAR.GRDTRK.EQT.WPN.HOW.MDM.SPD	S	*	G	*	EWHMS-	HOWITZER MEDIUM SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.HOW.HVY	S	*	G	*	EWHH--	HOWITZER HEAVY	
WAR.GRDTRK.EQT.WPN.HOW.HVY.SPD	S	*	G	*	EWHHS-	HOWITZER HEAVY SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.ATG	S	*	G	*	EWG---	ANTI-TANK GUN	
WAR.GRDTRK.EQT.WPN.ATG.LIT	S	*	G	*	EWGL--	ANTI-TANK GUN LIGHT	
WAR.GRDTRK.EQT.WPN.ATG.MDM	S	*	G	*	EWGM--	ANTI-TANK GUN MEDIUM	
WAR.GRDTRK.EQT.WPN.ATG.HVY	S	*	G	*	EWGH--	ANTI-TANK GUN HEAVY	
WAR.GRDTRK.EQT.WPN.ATG.RECL	S	*	G	*	EWGR--	ANTI-TANK GUN RECOILLESS	
WAR.GRDTRK.EQT.WPN.DFG	S	*	G	*	EWD---	DIRECT FIRE GUN	
WAR.GRDTRK.EQT.WPN.DFG.LIT	S	*	G	*	EWDL--	DIRECT FIRE GUN LIGHT	
WAR.GRDTRK.EQT.WPN.DFG.LIT.SPD	S	*	G	*	EWDLS-	DIRECT FIRE GUN LIGHT SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.DFG.MDM	S	*	G	*	EWDM--	DIRECT FIRE GUN MEDIUM	
WAR.GRDTRK.EQT.WPN.DFG.MDM.SPD	S	*	G	*	EWDMS-	DIRECT FIRE GUN MEDIUM SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.DFG.HVY	S	*	G	*	EWDH--	DIRECT FIRE GUN HEAVY	
WAR.GRDTRK.EQT.WPN.DFG.HVY.SPD	S	*	G	*	EWDHS-	DIRECT FIRE GUN HEAVY SELF-PROPELLED	
WAR.GRDTRK.EQT.WPN.ADFG	S	*	G	*	EWA---	AIR DEFENSE GUN	
WAR.GRDTRK.EQT.WPN.ADFG.LIT	S	*	G	*	EWAL--	AIR DEFENSE GUN LIGHT	
WAR.GRDTRK.EQT.WPN.ADFG.MDM	S	*	G	*	EWAM--	AIR DEFENSE GUN MEDIUM	
WAR.GRDTRK.EQT.WPN.ADFG.HVY	S	*	G	*	EWAH--	AIR DEFENSE GUN HEAVY	
WAR.GRDTRK.EQT.GRDVEH	S	*	G	*	EV----	GROUND VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ARMD	S	*	G	*	EVA---	ARMORED VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK	S	*	G	*	EVAT--	TANK	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.LIT	S	*	G	*	EVATL-	TANK LIGHT	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.LIT.RCY	S	*	G	*	EVATLR	TANK LIGHT RECOVERY	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.MDM	S	*	G	*	EVATM-	TANK MEDIUM	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.MDM.RCY	S	*	G	*	EVATMR	TANK MEDIUM RECOVERY	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.HVY	S	*	G	*	EVATH-	TANK HEAVY	
WAR.GRDTRK.EQT.GRDVEH.ARMD.TANK.HVY.RCY	S	*	G	*	EVATHR	TANK HEAVY RECOVERY	
WAR.GRDTRK.EQT.GRDVEH.ARMD.ARMPC	S	*	G	*	EVAA--	ARMORED PERSONNEL CARRIER	
WAR.GRDTRK.EQT.GRDVEH.ARMD.ARMPC.RCY	S	*	G	*	EVAAR-	ARMORED PERSONNEL CARRIER RECOVERY	
